is_shorts,duration_seconds,channel_subscriber_count,channel_view_count,channel_video_count,channel_age_days,video_category_id,video_trending_country,channel_country_int,video_licensed_content,publish_hour,publish_day_of_week,title_length,tag_count,reach_level
0,357.0,158000.0,107070965.0,35.0,3039,8,1,45,0,13,4,36,1,1
0,11685.0,149000.0,17330308.0,288.0,2798,6,1,54,1,18,4,39,0,1
0,962.0,57600.0,67137614.0,2659.0,2158,6,1,45,1,13,2,45,1,1
0,859.0,631000.0,355730927.0,14291.0,5397,6,1,45,1,6,1,20,1,1
0,810.0,44100.0,16091433.0,905.0,3697,9,1,45,1,11,3,59,1,1
1,29.0,39900.0,9142576.0,544.0,688,10,0,53,1,2,0,33,1,1
0,521.0,15300.0,6913782.0,187.0,583,6,1,45,1,10,4,62,0,1
0,202.0,361000.0,158342259.0,209.0,2181,8,1,23,1,11,2,72,1,1
0,34044.0,634000.0,286657125.0,2551.0,3998,6,0,45,1,21,0,30,1,1
0,173.0,42300.0,30170552.0,1283.0,1554,10,1,18,1,9,0,29,1,1
0,1002.0,29600.0,3094201.0,470.0,3852,6,1,45,1,10,5,64,1,1
1,33.0,147000.0,54952542.0,2660.0,1262,5,1,53,1,10,2,40,0,1
0,3270.0,11900.0,2002705.0,460.0,1280,6,1,18,1,8,2,85,1,1
0,184.0,1230.0,6793206.0,13.0,2056,8,1,54,1,3,1,38,1,1
0,1071.0,247000.0,144248371.0,1649.0,4244,6,0,45,1,9,5,47,1,1
1,31.0,3640000.0,2410313857.0,802.0,1412,10,1,53,1,20,1,94,1,3
0,474.0,104000.0,253983259.0,24041.0,2307,6,1,54,1,3,5,46,1,1
1,17.0,22500.0,13969995.0,397.0,569,11,1,18,1,16,0,43,1,2
0,523.0,201000.0,95266774.0,2536.0,5083,6,1,45,1,12,0,49,1,1
0,511.0,636000.0,27274823.0,5830.0,2398,5,1,18,1,2,4,41,1,1
0,1048.0,19500.0,6197680.0,1000.0,1256,6,0,45,1,14,4,99,1,1
0,1808.0,17400.0,5847471.0,319.0,1791,10,0,54,1,10,6,32,0,1
0,266.0,204000.0,119960063.0,2072.0,3882,6,1,45,1,13,3,58,0,1
0,202.0,20000000.0,16874483010.0,74579.0,6957,8,1,41,1,9,4,62,1,2
0,760.0,212000.0,81761062.0,796.0,2125,4,0,53,1,9,1,77,1,1
0,302.0,106000.0,23153402.0,482.0,1022,6,1,54,0,3,1,21,0,1
0,61.0,1770000.0,4838683898.0,37823.0,4882,4,1,45,1,4,0,22,1,1
0,162.0,249000.0,64933746.0,297.0,3864,5,1,53,1,3,6,36,0,1
0,490.0,38300.0,8204378.0,359.0,1258,6,1,45,1,10,2,69,0,1
1,49.0,1230000.0,2320318837.0,548010.0,6380,9,1,45,1,11,0,30,0,2
0,391.0,31600.0,15457918.0,309.0,531,6,1,54,1,7,2,43,1,1
0,217.0,2470000.0,916854188.0,2088.0,2830,8,1,23,1,11,3,20,1,1
0,1127.0,6050.0,1458077.0,285.0,4051,4,0,18,1,10,5,100,0,1
0,1149.0,1640000.0,569489383.0,820.0,4822,4,1,45,1,10,3,31,1,1
0,2832.0,3260000.0,2407487224.0,5480.0,6101,6,1,45,1,9,4,52,1,1
0,482.0,366000.0,263964733.0,1726.0,2264,6,1,18,1,5,2,33,1,1
0,520.0,28500.0,19640253.0,1029.0,3790,10,1,45,1,21,2,99,0,1
0,1060.0,21800.0,4891336.0,133.0,2346,6,1,45,1,17,3,95,1,1
0,23748.0,766000.0,414795554.0,2925.0,3125,6,0,10,1,20,4,99,1,3
0,1641.0,406000.0,169598006.0,2412.0,3332,6,1,45,1,6,4,45,1,1
0,526.0,148000.0,75123393.0,944.0,4141,6,1,45,1,10,6,37,1,1
0,35583.0,116000.0,20450693.0,1233.0,3220,4,0,18,1,17,6,27,0,1
0,298.0,23000.0,16772757.0,310.0,1737,6,1,18,1,11,5,18,0,1
0,379.0,23300.0,6963763.0,87.0,591,6,0,18,1,10,6,12,1,1
0,13873.0,191000.0,41496003.0,994.0,2263,4,0,18,1,16,3,88,1,1
1,18.0,24100.0,11818201.0,4911.0,1183,10,1,53,1,3,4,59,1,1
0,25850.0,40700.0,12926561.0,390.0,3845,4,1,45,1,17,5,72,0,1
1,11.0,45000.0,21361833.0,544.0,1530,11,1,53,1,6,1,47,1,1
0,76.0,144000.0,123535872.0,2284.0,1282,10,1,18,1,2,4,31,1,1
0,288.0,1590000.0,1532545325.0,476.0,7286,8,1,39,1,10,5,78,1,1
0,14449.0,41100.0,15051192.0,3863.0,6079,6,0,18,1,17,3,53,0,1
0,1132.0,3540000.0,1313564568.0,991.0,955,4,0,53,1,12,4,33,1,1
0,6055.0,1780000.0,228493709.0,68.0,836,6,0,54,1,17,5,32,1,3
0,171.0,1300.0,417798.0,170.0,269,10,1,45,1,9,1,52,0,1
0,15638.0,184000.0,159350938.0,2470.0,1849,6,1,45,1,18,3,18,0,1
0,197.0,14000.0,5582458.0,114.0,994,4,0,54,0,13,6,62,0,1
1,52.0,1440000.0,2697030296.0,243469.0,5664,9,1,45,1,8,4,32,1,2
1,49.0,358000.0,346321595.0,9211.0,1920,4,1,45,1,10,2,53,1,1
0,753.0,27500.0,14150549.0,499.0,307,6,1,18,1,11,2,50,1,1
0,42899.0,35200.0,18216822.0,1413.0,2669,6,0,33,1,21,0,99,1,1
0,484.0,129000.0,51731877.0,1148.0,2429,6,1,45,1,12,6,48,1,1
0,520.0,465000.0,301206883.0,2942.0,4429,6,1,45,1,10,1,62,1,1
0,291.0,68800.0,44697560.0,1910.0,5331,6,1,45,1,4,2,76,1,1
0,384.0,519000.0,654734838.0,308.0,5107,8,1,18,1,11,3,81,1,1
0,1388.0,328000.0,106712627.0,995.0,1935,6,1,45,1,12,6,73,1,1
0,660.0,6890000.0,5041200967.0,4174.0,2084,6,0,52,1,12,6,9,1,1
0,596.0,480000.0,227857613.0,851.0,4890,6,0,53,0,11,2,22,0,1
0,21254.0,13400.0,806870.0,36.0,3292,6,1,45,1,16,1,69,1,1
0,14864.0,959000.0,425962929.0,3174.0,1682,6,1,45,1,16,5,64,1,1
0,363.0,14100.0,5326893.0,230.0,3982,6,1,45,1,10,2,24,0,1
0,782.0,60800.0,72948808.0,2781.0,2158,6,0,45,1,4,5,30,1,1
0,30312.0,359000.0,232390103.0,9386.0,7053,6,1,45,1,21,5,73,1,1
1,19.0,153000.0,146341339.0,17804.0,4020,9,1,45,1,4,3,34,1,1
0,267.0,7680.0,13390195.0,33.0,1397,8,1,54,1,16,6,4,1,1
0,570.0,201000.0,95472928.0,2545.0,5083,6,1,45,1,11,3,41,1,1
1,48.0,52500.0,66341411.0,769.0,527,10,1,18,1,9,2,24,1,1
0,7156.0,14800.0,2256974.0,36.0,305,5,1,53,1,11,2,53,1,1
0,201.0,120.0,394127.0,3.0,137,8,1,54,1,10,3,4,1,1
0,25107.0,112000.0,79287667.0,2179.0,3912,6,1,45,1,23,4,87,1,1
1,59.0,678000.0,694159241.0,136970.0,5022,9,1,45,1,10,4,29,1,1
0,776.0,524000.0,50630388.0,905.0,2952,6,1,45,1,9,5,46,0,1
1,57.0,12300.0,7911616.0,656.0,637,10,1,53,1,3,4,60,1,1
0,594.0,795000.0,1223491916.0,1095.0,2016,6,1,45,1,1,5,21,1,1
0,1101.0,23700.0,3078210.0,45.0,211,6,1,25,1,11,3,33,0,1
0,286.0,14100.0,6057068.0,171.0,583,6,1,45,1,10,4,57,0,1
0,512.0,108000.0,37741232.0,3916.0,4250,6,1,45,1,10,2,40,1,1
0,493.0,199000.0,62286279.0,6344.0,4816,6,0,18,1,14,4,79,0,1
0,558.0,1020000.0,1184483986.0,5464.0,7076,6,0,18,1,9,4,87,1,1
0,723.0,558000.0,359470697.0,2831.0,4058,6,1,45,1,11,2,56,1,1
0,181.0,16000.0,1509339083.0,191.0,3780,8,1,54,1,9,4,10,1,1
1,28.0,680000.0,785354884.0,38495.0,4638,9,1,45,1,2,4,25,1,1
1,19.0,10300000.0,8676958830.0,2162.0,678,10,1,18,1,7,5,79,1,3
0,16506.0,357000.0,41776212.0,770.0,2078,4,1,45,1,18,2,7,0,1
0,42394.0,3350000.0,3449626877.0,180234.0,7067,9,0,53,1,10,2,59,1,3
0,204.0,2480.0,16649666.0,67.0,3271,8,0,54,1,10,0,20,1,1
0,432.0,95700.0,23288352.0,1512.0,4900,12,0,18,1,5,4,52,1,1
0,232.0,11.0,5080024.0,108.0,2740,8,0,54,1,16,3,14,1,1
0,6919.0,2490000.0,1867628582.0,15098.0,3769,4,0,18,1,14,4,92,1,2
1,60.0,1740000.0,4721772227.0,36811.0,4882,4,1,45,1,4,4,23,1,2
0,133.0,5360.0,0.0,1.0,15,10,1,54,0,7,4,19,0,1
0,3411.0,337000.0,97602708.0,449.0,1276,6,1,54,0,11,4,16,0,1
1,60.0,13400.0,33103218.0,413.0,507,13,1,18,1,0,5,51,1,1
1,46.0,40200.0,29663825.0,339.0,601,10,1,53,1,7,5,45,1,3
0,2781.0,830000.0,1295727289.0,1114.0,2016,6,1,45,1,12,5,37,1,1
0,21945.0,701000.0,297251755.0,6639.0,2566,6,1,53,1,13,2,31,1,2
0,1803.0,223000.0,165491643.0,1462.0,2189,13,1,45,1,12,6,45,1,1
0,616.0,513000.0,745513771.0,4107.0,4220,6,0,54,1,9,5,87,1,1
1,18.0,235000.0,131289298.0,820.0,764,10,1,18,1,4,4,17,1,3
0,92.0,195000.0,30657722.0,250.0,1505,10,1,45,1,10,3,25,1,1
1,56.0,2310000.0,1220108533.0,1924.0,3738,4,1,45,1,10,0,56,1,1
0,246.0,2890000.0,4581991278.0,2627.0,6010,8,1,54,1,11,4,66,0,1
0,2857.0,87900.0,48971651.0,1886.0,5220,6,1,45,1,10,5,56,1,1
1,40.0,56900.0,38077266.0,934.0,523,10,1,53,1,8,2,99,1,1
1,35.0,19500.0,33361785.0,2190.0,3606,1,1,45,1,5,4,79,1,1
0,16276.0,1550000.0,238180911.0,1637.0,2800,6,0,23,1,15,1,42,1,1
0,666.0,58900.0,69464741.0,2694.0,2158,6,0,45,1,4,2,37,1,1
0,112.0,3210000.0,8270468108.0,559852.0,7227,9,1,45,1,9,5,52,1,1
0,1039.0,46200.0,65439600.0,4574.0,2700,6,1,18,1,3,2,25,1,1
0,938.0,1130000.0,335186336.0,854.0,3720,4,0,54,1,10,2,15,0,1
0,899.0,587.0,266354.0,131.0,389,6,1,45,0,9,6,32,1,1
0,185.0,16.0,18402.0,7.0,13,8,1,54,1,19,5,5,1,1
0,14037.0,561000.0,376777581.0,3015.0,4058,6,1,45,1,12,5,67,1,1
0,270.0,100000.0,112380801.0,52.0,5184,8,1,45,0,4,4,58,1,1
0,742.0,591000.0,391841160.0,2260.0,4437,6,1,45,1,4,6,39,1,1
0,67.0,67700.0,15770458.0,1485.0,4699,4,1,45,1,10,4,49,1,1
0,11671.0,331000.0,442894103.0,7337.0,4833,7,1,45,1,17,6,30,1,1
0,13372.0,1350000.0,585494888.0,3973.0,1682,9,1,45,1,16,3,98,1,1
0,21369.0,358000.0,42267066.0,780.0,2078,4,1,45,1,19,4,8,0,1
0,865.0,55200.0,16029425.0,962.0,4308,6,1,45,1,11,6,32,0,1
0,1383.0,997000.0,496385769.0,307.0,4195,6,0,54,1,17,5,34,0,3
0,166.0,46100.0,42718670.0,485.0,1759,6,1,18,1,11,1,22,0,1
0,16326.0,199000.0,46920064.0,2073.0,4458,6,0,23,1,16,3,27,0,1
0,1122.0,248000.0,144419891.0,1651.0,4244,6,1,45,1,9,1,50,1,1
0,874.0,54700.0,15256316.0,385.0,4753,6,1,54,1,10,5,28,1,1
1,54.0,1070000.0,398755585.0,10000.0,5562,4,1,45,1,12,6,28,0,1
0,8276.0,152000.0,18027612.0,303.0,2798,6,1,54,1,17,3,41,0,1
0,1613.0,12600.0,5573370.0,337.0,415,10,1,18,1,4,4,57,1,1
0,114.0,373000.0,260708358.0,71342.0,2971,9,1,45,1,10,6,31,1,2
0,282.0,8860.0,193987.0,262.0,3622,6,0,33,0,7,4,20,0,1
0,18804.0,108000.0,20262791.0,271.0,4131,6,0,53,1,18,5,83,0,1
0,38716.0,5540000.0,3218232079.0,11491.0,3384,6,1,55,0,15,6,91,1,3
0,2974.0,439000.0,223850479.0,6467.0,3446,9,1,45,1,14,0,96,1,1
0,249.0,97.0,81917804.0,158.0,2570,8,1,54,1,16,6,4,1,1
0,23414.0,7710.0,14969405.0,1577.0,3898,6,0,18,1,11,5,47,1,1
0,1410.0,16900.0,5562415.0,305.0,1791,10,0,54,1,10,4,32,0,1
0,498.0,25900.0,5818473.0,161.0,360,6,1,18,1,4,6,30,1,1
0,255.0,80.0,45460523.0,172.0,2688,8,0,54,1,10,0,9,1,1
1,18.0,678000.0,390201443.0,423.0,634,10,1,18,1,11,2,58,1,1
0,9390.0,14300.0,726196.0,64.0,3292,6,1,45,1,14,6,65,0,1
0,1074.0,19200.0,23100959.0,361.0,522,10,1,45,1,4,5,70,0,1
0,1610.0,2320000.0,885524720.0,1699.0,3262,4,1,45,1,13,3,60,1,1
0,10752.0,1260000.0,225515178.0,1067.0,2636,6,0,23,1,15,3,57,0,1
0,1265.0,139000.0,86901191.0,2303.0,3637,6,0,45,1,12,4,46,1,1
0,970.0,145000.0,74150838.0,1797.0,3373,6,0,45,1,10,1,52,1,1
0,637.0,423000.0,273800722.0,3340.0,3625,6,1,45,1,3,0,96,1,1
0,627.0,255000.0,123340774.0,5786.0,4852,14,0,45,1,8,0,37,0,1
0,995.0,36200.0,14039502.0,757.0,2762,10,1,54,1,3,5,55,0,1
0,481.0,46300.0,54477468.0,1330.0,1662,6,1,45,1,11,5,41,1,1
0,1407.0,134000.0,81668051.0,2242.0,3637,6,1,45,1,11,3,49,1,1
0,205.0,4690000.0,1441920282.0,2068.0,2767,8,0,54,0,14,4,37,1,1
0,4260.0,7750.0,1297807.0,34.0,73,10,1,23,1,21,2,53,0,1
0,475.0,2130.0,1179353.0,759.0,3683,10,1,45,0,3,3,51,0,1
0,191.0,121000.0,226875987.0,3701.0,2238,8,1,45,1,13,2,98,1,1
0,67.0,82200.0,75991091.0,744.0,595,10,1,18,1,11,3,36,1,2
0,1393.0,870000.0,397284278.0,877.0,4241,6,1,45,1,9,6,47,1,1
0,538.0,30000.0,10987331.0,561.0,1050,6,1,18,1,4,1,79,1,1
0,501.0,125000.0,28940141.0,317.0,4844,6,1,45,1,10,5,38,1,1
0,615.0,6570000.0,4542898094.0,3892.0,2084,6,0,52,1,11,3,66,0,1
0,507.0,51400.0,3682637.0,191.0,3581,6,1,45,1,11,6,53,0,1
1,19.0,443000.0,372219019.0,242.0,298,10,0,54,1,3,1,98,0,3
0,969.0,67300.0,25492034.0,1307.0,5028,6,0,45,1,10,3,93,1,1
0,1821.0,22800.0,2779170.0,221.0,1180,6,0,6,1,12,2,31,1,1
0,1445.0,1550000.0,743938013.0,1074.0,5731,6,1,45,1,11,0,69,1,1
1,13.0,44400.0,15872924.0,472.0,1842,14,0,18,1,17,2,31,0,1
0,11013.0,152000.0,66664064.0,3815.0,5387,6,0,18,1,17,5,61,1,1
0,862.0,152000.0,27181508.0,660.0,1003,6,1,54,1,12,3,62,0,1
0,273.0,2370000.0,247844460.0,216.0,2145,4,1,23,1,12,3,52,1,2
0,725.0,137000.0,55409273.0,2250.0,1465,14,1,45,1,5,2,70,1,1
0,1099.0,305000.0,194934715.0,5664.0,4908,6,0,18,1,11,4,50,1,1
0,1262.0,14500.0,16579236.0,1788.0,4661,6,1,45,1,19,3,38,1,1
0,1470.0,1550000.0,1123422085.0,4542.0,4334,6,0,23,1,7,3,39,1,2
1,53.0,1220000.0,493747196.0,11537.0,5562,4,0,45,1,4,3,26,1,2
0,8392.0,2620000.0,677167878.0,2854.0,2801,6,0,23,1,14,6,43,0,1
0,378.0,28100.0,4116632.0,497.0,720,6,1,45,1,9,1,73,1,1
1,33.0,440000.0,75944009.0,2249.0,6288,9,1,45,1,4,5,44,1,2
0,319.0,32200.0,15878701.0,313.0,531,6,1,54,1,8,2,36,1,1
0,5949.0,1730000.0,4690108253.0,36627.0,4882,4,1,45,1,14,2,29,1,1
0,931.0,157000.0,28216067.0,668.0,1003,6,1,54,1,11,4,59,0,1
0,932.0,374000.0,141362565.0,1525.0,2612,5,1,45,1,10,0,48,0,1
0,673.0,13900.0,3574814.0,565.0,1108,6,1,45,1,4,4,37,1,1
0,419.0,328000.0,53802284.0,652.0,4636,6,0,23,1,10,4,99,1,1
1,11.0,14600.0,30320971.0,758.0,365,10,1,18,1,11,4,30,1,1
0,42900.0,625000.0,272841329.0,2372.0,3998,6,1,45,1,21,0,22,1,1
1,57.0,110000.0,70588504.0,766.0,1591,10,1,53,1,7,5,46,0,1
0,1106.0,196000.0,148000049.0,2747.0,4677,6,1,45,1,4,1,57,1,1
0,2548.0,11300.0,3733069.0,218.0,203,6,1,18,1,10,0,37,1,1
0,619.0,860000.0,265553483.0,984.0,2299,4,1,41,1,13,5,99,1,3
0,937.0,18100.0,10075458.0,546.0,1412,6,0,6,1,10,1,39,1,1
0,707.0,58400.0,68493476.0,2681.0,2158,6,0,45,1,10,5,40,1,1
0,27989.0,624000.0,268427358.0,2325.0,3998,6,0,45,1,20,4,25,1,1
0,15565.0,535000.0,552238378.0,54003.0,5337,13,1,45,1,14,5,61,1,2
0,226.0,1150000.0,3521758030.0,4257.0,4549,8,1,45,1,2,4,29,1,1
0,590.0,125000.0,52627162.0,367.0,4557,6,1,45,1,10,4,65,1,1
1,60.0,6480000.0,1118721726.0,1385.0,5095,4,1,54,1,17,0,23,0,3
1,17.0,25200.0,16377547.0,821.0,786,11,1,18,1,11,3,37,1,1
1,59.0,507000.0,356876685.0,20414.0,4887,4,1,45,1,11,5,48,1,3
0,20744.0,64800.0,22760746.0,1760.0,1438,6,1,18,0,14,6,67,0,1
1,20.0,113000.0,108541026.0,1298.0,683,10,1,53,1,3,6,47,1,1
0,29275.0,373000.0,140001140.0,1484.0,2612,6,1,45,1,19,3,53,1,1
0,600.0,29000.0,19280966.0,904.0,1316,10,0,54,1,16,0,92,1,1
0,260.0,522.0,108151.0,27.0,954,6,1,18,0,11,0,25,0,1
1,14.0,2430000.0,1408070857.0,273.0,950,7,1,14,1,5,4,99,0,3
0,323.0,305000.0,2371054678.0,247.0,4510,8,1,54,1,10,3,10,1,1
0,247.0,207.0,22774.0,16.0,3054,10,0,54,0,4,5,51,0,1
0,184.0,303000.0,402085160.0,2904.0,5728,5,1,45,0,12,2,30,0,1
0,243.0,437000.0,810129251.0,357.0,2643,8,0,18,1,13,2,54,1,1
0,536.0,465000.0,306573266.0,3034.0,4429,6,1,45,1,10,2,74,1,1
0,9188.0,1610000.0,782927444.0,1102.0,5731,6,1,45,1,9,6,50,1,1
0,964.0,391000.0,146880866.0,3258.0,912,5,0,53,1,11,2,56,1,1
1,20.0,31300.0,76908597.0,1094.0,549,10,1,53,1,2,5,44,1,1
0,1333.0,1630000.0,554300251.0,797.0,4822,4,1,45,1,10,0,41,1,1
1,49.0,644000.0,401000722.0,27986.0,4629,12,0,54,1,9,2,30,1,1
1,19.0,112000.0,81670182.0,656.0,546,10,1,18,1,7,6,38,1,1
0,1089.0,31400.0,3348134.0,475.0,3852,6,1,45,1,10,5,65,1,1
0,771.0,730000.0,289645451.0,1499.0,1998,6,1,45,1,11,3,90,1,1
0,954.0,390000.0,146306084.0,3235.0,912,5,1,53,1,11,4,48,1,1
1,60.0,58300000.0,8000153018.0,177.0,5209,12,0,53,1,21,3,34,0,3
0,1558.0,2400.0,772191.0,146.0,1442,10,1,45,1,10,1,54,0,1
0,613.0,343000.0,154486143.0,4959.0,5165,6,1,53,1,9,2,64,1,1
0,538.0,128000.0,114630751.0,2232.0,4987,6,1,45,1,5,3,82,0,1
0,221.0,106000.0,47342198.0,460.0,2187,6,0,18,1,2,5,17,0,1
0,1173.0,92600.0,60576061.0,1246.0,4798,6,1,54,1,10,4,63,0,1
0,90.0,14700.0,24460954.0,1120.0,1814,10,1,18,1,3,2,48,1,1
0,777.0,55100.0,25391541.0,1068.0,6623,6,0,18,1,4,5,45,1,1
0,644.0,856000.0,753589189.0,65719.0,3943,9,1,45,1,3,1,51,1,1
0,159.0,265000.0,158125944.0,38.0,2716,8,1,54,1,0,5,6,1,2
0,206.0,371.0,201445.0,41.0,1128,8,1,54,1,10,1,2,1,1
0,31063.0,2610000.0,1456972251.0,6303.0,6768,6,0,54,1,20,3,84,1,3
0,481.0,111000.0,39271168.0,3992.0,4250,6,0,45,1,10,5,42,1,1
0,505.0,269000.0,122550318.0,2964.0,5589,6,1,45,1,10,0,12,1,1
0,818.0,201000.0,63153108.0,6401.0,4816,6,0,18,1,8,6,82,0,1
0,2703.0,2150000.0,588128631.0,972.0,2707,4,0,1,1,12,2,99,0,3
0,1971.0,68900.0,27998212.0,1477.0,5519,6,1,45,1,13,6,65,1,1
0,16985.0,775000.0,419016242.0,2943.0,3125,6,1,10,1,18,6,65,1,3
0,1017.0,668000.0,658263378.0,25192.0,3511,9,1,45,1,7,0,77,1,1
0,1263.0,14300000.0,11724739359.0,1116.0,1853,6,0,53,1,11,0,15,1,2
0,1440.0,83900.0,40627374.0,646.0,3568,6,1,45,1,9,1,18,0,1
0,258.0,248000.0,270326593.0,570.0,5103,10,1,45,1,4,4,46,0,1
0,282.0,384000.0,598877017.0,14069.0,3492,6,1,45,1,12,5,63,0,1
0,664.0,92300.0,59384899.0,1200.0,4798,6,0,54,1,10,4,60,0,1
0,285.0,10100.0,4619242.0,164.0,398,6,1,18,1,8,6,40,1,1
0,941.0,17000.0,1904751.0,36.0,644,6,1,45,1,5,6,51,1,1
0,708.0,638000.0,647651921.0,57876.0,5337,13,1,45,1,3,0,79,1,1
0,508.0,123000.0,76825338.0,6531.0,6594,6,1,45,1,8,4,95,0,1
0,1271.0,384000.0,75930517.0,910.0,4933,4,1,45,1,12,1,41,1,1
0,420.0,8280.0,4143474.0,222.0,1787,10,1,45,1,4,0,34,0,1
0,85.0,103000.0,102764908.0,295.0,1060,10,1,54,1,11,4,66,0,1
0,218.0,19500.0,11172052.0,422.0,669,10,1,53,1,2,0,26,1,2
0,528.0,115000.0,32161655.0,1103.0,3250,8,1,54,1,23,5,62,1,1
0,516.0,74600.0,17340153.0,357.0,1411,6,1,45,1,5,5,41,1,1
1,20.0,66400.0,62069454.0,884.0,1059,10,1,45,1,11,2,36,1,1
0,759.0,18100.0,7844323.0,2299.0,3052,6,0,18,1,21,0,79,1,1
1,48.0,92700.0,129670779.0,2809.0,718,10,1,18,1,10,3,45,1,1
0,6470.0,14200.0,1673313.0,8.0,277,10,1,53,1,15,0,53,1,3
0,207.0,8140.0,7305908.0,3584.0,1276,10,1,53,1,9,0,65,1,1
0,76.0,30300000.0,29250487170.0,1047.0,7091,4,0,53,1,15,4,94,0,3
0,117.0,1980000.0,865477147.0,1752.0,884,10,1,18,1,11,2,22,1,1
0,348.0,26200.0,8327325.0,98.0,591,6,1,53,1,10,5,13,1,1
0,172.0,31000000.0,25153852136.0,2455.0,6573,8,1,54,1,3,4,25,1,3
0,1027.0,16300.0,6803677.0,72.0,6171,10,0,54,1,10,4,45,0,1
0,1237.0,19200.0,4702701.0,1016.0,2872,6,0,18,1,3,1,90,1,1
0,474.0,39300.0,7547942.0,244.0,1497,6,0,18,1,8,3,28,0,1
0,19801.0,272000.0,136145010.0,2645.0,2563,6,0,41,0,14,6,39,1,2
1,60.0,778000.0,217184647.0,532.0,2594,4,1,45,1,10,2,29,1,1
0,9442.0,20200.0,5630378.0,579.0,4282,6,1,45,1,13,3,98,0,1
0,219.0,1320.0,6719484.0,32.0,1614,8,1,54,1,10,1,6,1,1
0,1204.0,194000.0,140492725.0,2547.0,4677,6,1,45,1,3,5,74,1,1
0,589.0,793000.0,265683357.0,1291.0,3468,4,1,45,1,11,5,18,1,1
0,28052.0,184000.0,162193433.0,2503.0,1849,6,1,45,1,16,5,34,0,1
0,524.0,15000.0,6659710.0,180.0,583,6,0,45,1,4,4,60,0,1
1,13.0,217000.0,163063282.0,452.0,652,10,1,18,1,9,6,26,1,2
0,777.0,40700.0,16633142.0,294.0,393,10,1,45,1,10,2,40,0,1
0,822.0,359000.0,37063201.0,261.0,4276,6,0,18,1,9,5,19,1,1
0,7719.0,58900.0,8905310.0,73.0,480,10,1,45,1,2,6,52,1,1
1,11.0,12400.0,25413194.0,2474.0,587,10,0,18,1,6,3,65,1,1
0,154.0,10000.0,15111842.0,631.0,655,8,1,45,0,2,1,49,1,1
0,101.0,124000.0,135070445.0,2696.0,1616,10,1,25,1,7,3,81,0,1
0,249.0,686000.0,68300687.0,454.0,1085,8,0,54,1,9,1,30,0,1
0,1078.0,209000.0,31005032.0,184.0,2718,4,0,18,1,12,1,56,0,1
0,13392.0,958000.0,424302778.0,3166.0,1682,6,1,45,1,16,2,64,1,2
0,246.0,84800.0,19879793.0,506.0,6072,6,1,45,1,2,2,80,1,1
0,286.0,9.0,19720478.0,57.0,2162,8,1,54,1,10,1,9,1,1
0,567.0,11800.0,3982344.0,452.0,1806,6,1,54,1,7,2,44,0,1
0,481.0,7560.0,2692011.0,289.0,1806,6,1,54,1,8,0,36,0,1
0,330.0,68100.0,8243966.0,419.0,5578,6,1,45,1,10,2,60,0,1
0,264.0,2890000.0,4588584816.0,2635.0,6010,8,1,54,1,4,4,48,0,1
0,139.0,766000.0,407579215.0,2022.0,667,4,1,54,1,3,1,25,1,1
0,1404.0,40100.0,23716859.0,874.0,1608,10,1,18,1,12,1,32,0,1
0,908.0,475000.0,222096962.0,828.0,4890,6,1,53,1,11,0,23,0,1
0,661.0,128000.0,79464304.0,2134.0,3989,6,1,45,1,4,2,26,1,1
0,69.0,49500.0,104895061.0,883.0,648,10,1,18,1,9,3,27,1,1
0,754.0,62100.0,20035277.0,628.0,3431,6,1,45,1,12,5,50,1,1
0,576.0,30800.0,21246233.0,967.0,1316,10,1,54,1,17,4,78,1,1
0,1137.0,35900.0,14999115.0,274.0,393,10,1,45,1,10,1,42,0,1
0,549.0,64300.0,22516484.0,575.0,974,10,1,54,1,9,6,20,0,1
0,336.0,139000.0,166520846.0,3806.0,1973,4,1,45,1,5,6,50,1,1
0,230.0,62300000.0,41753931516.0,646.0,7065,8,1,54,0,4,4,84,0,2
0,517.0,128000.0,115091932.0,2240.0,4987,6,1,45,1,5,0,86,0,1
0,167.0,78200000.0,40742817323.0,2689.0,6442,8,1,41,1,13,4,54,1,1
1,15.0,54300.0,39252016.0,760.0,499,10,1,18,1,3,4,29,1,1
0,189.0,4010000.0,1542180844.0,263.0,2985,8,1,41,1,9,0,29,1,3
0,32090.0,10900.0,1886734.0,1874.0,3899,6,0,18,1,20,4,98,1,1
0,6860.0,405000.0,18895256.0,17.0,94,6,0,23,1,14,4,22,1,2
0,1669.0,665000.0,147665943.0,2263.0,5256,6,1,45,1,4,6,40,1,1
0,336.0,854.0,1150846.0,7.0,673,8,0,54,1,13,0,55,1,1
0,173.0,25000.0,24084247.0,21.0,3171,10,1,18,1,12,1,14,0,1
0,148.0,302000.0,77629988.0,578.0,7071,8,0,18,1,13,4,61,1,1
1,10.0,14800000.0,13516715886.0,2365.0,678,10,1,18,1,6,5,22,1,3
0,110.0,1340000.0,1831516313.0,8400.0,5049,4,1,45,1,10,2,36,1,1
0,954.0,136000.0,63501694.0,1088.0,3931,6,1,45,1,10,4,33,1,1
0,512.0,11200.0,1144771.0,67.0,1015,6,1,45,1,9,0,16,0,1
0,13386.0,87600.0,49306007.0,2363.0,3212,6,1,45,1,14,3,53,0,1
0,21168.0,281000.0,162009221.0,4580.0,2242,6,1,45,1,15,5,67,1,1
0,725.0,135000.0,62727812.0,1075.0,3931,6,1,45,1,10,4,45,1,1
