video_category_id,video_trending_country,publish_hour,publish_day_of_week,title_length,tag_count,channel_subscriber_count,video_definition,video_licensed_content,channel_have_hidden_subscribers,is_shorts,reach_level
6,0,9,2,51,1,32500.0,1,1,0,0,1
6,1,12,4,17,0,27200.0,1,1,0,0,1
6,1,9,1,63,0,215000.0,1,1,0,0,1
6,1,12,4,47,1,558000.0,1,1,0,0,1
8,1,9,5,15,0,317000.0,1,1,0,0,1
6,0,10,0,35,0,123000.0,1,1,0,0,1
6,1,9,2,57,1,3250000.0,1,1,0,0,1
6,1,12,1,93,0,56000.0,1,1,0,0,1
6,0,13,0,45,0,2110000.0,1,1,0,0,1
9,1,12,3,55,1,171000.0,1,1,0,1,1
10,1,14,5,23,0,696.0,1,0,0,0,1
6,0,17,1,74,1,152000.0,1,1,0,0,1
4,1,16,2,27,0,36900.0,1,1,0,0,1
6,1,11,0,40,0,21500.0,1,1,0,0,1
6,1,11,4,37,1,228000.0,1,1,0,0,1
6,0,8,5,57,0,31300.0,1,1,0,0,1
6,0,9,3,73,0,12300.0,1,1,0,0,1
6,1,11,4,41,0,17000.0,1,1,0,0,1
4,1,4,1,46,1,352000.0,1,1,0,1,1
5,0,2,6,42,1,638000.0,1,1,0,0,1
4,0,18,5,12,0,512.0,1,0,0,0,1
6,0,15,4,67,1,2430000.0,1,1,0,0,2
6,1,3,6,41,1,4860.0,1,1,0,0,1
8,1,12,1,92,1,28900.0,1,1,0,0,1
10,1,3,1,91,1,27900.0,1,1,0,0,2
8,0,5,1,4,1,292.0,1,1,0,0,1
8,1,10,1,45,1,204.0,1,1,0,0,1
6,0,17,0,78,0,21200.0,1,1,0,0,1
5,1,10,4,51,1,384000.0,1,1,0,0,1
3,1,4,0,100,1,1270000.0,1,1,0,1,3
6,1,15,6,80,1,5460000.0,1,0,0,0,3
6,0,9,4,74,0,202000.0,1,1,0,0,1
6,1,1,3,88,1,12000.0,1,1,0,0,1
4,1,12,1,38,1,1080000.0,1,1,0,0,1
8,1,12,1,49,0,35000.0,1,0,0,0,1
6,1,4,6,41,1,128000.0,1,1,0,0,1
6,1,10,6,35,1,148000.0,1,1,0,0,1
6,0,13,1,61,1,141000.0,1,1,0,0,1
9,1,23,2,62,1,1430000.0,1,1,0,0,3
6,0,16,2,44,0,199000.0,1,1,0,0,1
6,1,3,1,47,1,48300.0,1,1,0,0,1
6,1,12,0,44,1,201000.0,1,1,0,0,1
6,1,10,0,40,1,103000.0,1,1,0,0,1
6,1,10,4,63,0,25700.0,1,1,0,0,1
10,1,5,6,14,0,1930000.0,1,1,0,1,1
10,0,9,3,99,1,102000.0,1,1,0,1,1
6,0,7,0,27,1,13000.0,1,1,0,0,1
6,1,11,2,19,0,24300.0,1,1,0,0,1
6,1,10,1,35,0,534000.0,1,1,0,0,1
8,1,15,4,6,1,244000.0,1,1,0,0,1
6,0,4,6,63,1,7850.0,1,1,0,0,1
6,1,16,3,72,1,64400.0,1,1,0,0,1
6,1,9,3,87,1,1010000.0,1,1,0,0,1
6,0,12,2,21,1,2010000.0,1,0,0,0,1
5,1,9,6,52,1,12600.0,1,1,0,1,1
6,0,7,1,68,0,579000.0,1,1,0,0,1
6,0,12,5,29,1,21300.0,1,1,0,0,1
6,1,3,2,28,0,15200.0,1,1,0,0,1
6,1,10,0,65,1,1620000.0,1,1,0,0,1
7,1,16,4,41,1,9800000.0,1,1,0,1,3
6,1,1,6,63,1,107000.0,1,1,0,0,1
6,0,12,5,42,1,22500.0,1,1,0,0,1
4,1,12,4,56,1,678000.0,1,1,0,0,1
6,1,9,1,27,0,1940000.0,1,1,0,0,1
10,1,23,3,39,1,26000.0,1,1,0,1,1
3,0,22,6,99,1,2670000.0,1,1,0,1,3
6,1,2,1,21,0,45600.0,1,1,0,0,1
6,1,9,6,33,1,127000.0,1,1,0,0,1
6,1,14,6,66,1,281000.0,1,1,0,0,1
6,0,23,6,91,0,1220000.0,1,1,0,0,3
6,1,10,4,71,1,1630000.0,1,1,0,0,1
6,1,18,3,44,0,214000.0,1,1,0,0,1
6,1,13,4,46,0,18600.0,1,1,0,0,1
6,1,14,1,75,1,196000.0,1,1,0,0,1
6,0,13,2,50,1,66500.0,1,1,0,0,1
6,0,2,2,78,1,54400.0,1,1,0,0,1
6,0,9,2,49,0,105000.0,1,1,0,0,1
8,1,11,3,27,0,102000.0,1,0,0,0,1
6,1,13,6,15,0,178000.0,1,1,0,0,1
10,1,12,0,43,1,652000.0,1,1,0,0,2
8,1,10,3,15,1,3720.0,1,1,0,0,1
6,1,6,3,67,1,106000.0,1,1,0,0,1
4,0,9,1,63,0,18000.0,1,1,0,0,1
4,0,15,6,59,0,116000.0,1,1,0,0,1
9,1,7,3,94,1,270000.0,1,1,0,0,1
6,1,19,2,70,1,119000.0,1,1,0,0,1
6,0,4,0,48,1,33200.0,1,1,0,0,1
8,1,15,1,2,1,20.0,1,1,0,0,1
6,1,19,2,19,0,2290.0,1,0,0,0,1
9,1,14,6,70,1,2890000.0,1,1,0,0,2
6,0,9,6,78,1,1000000.0,1,1,0,0,1
6,1,17,2,40,0,151000.0,1,1,0,0,1
2,1,11,6,60,1,51500.0,1,1,0,0,1
8,1,2,1,100,0,2860000.0,1,1,0,0,3
10,1,6,1,99,1,403000.0,1,1,0,0,3
8,1,10,3,8,1,5.0,1,1,0,0,1
8,1,4,4,4,1,31700.0,1,1,0,0,3
6,1,12,6,67,1,149000.0,1,1,0,0,1
4,1,10,4,21,0,1110000.0,1,1,0,0,1
8,1,9,6,14,0,8820000.0,1,0,0,0,3
9,1,5,2,44,1,3030000.0,1,1,0,1,2
6,1,10,2,57,1,107000.0,1,1,0,0,1
6,1,18,4,35,0,142000.0,1,1,0,0,1
5,1,10,3,37,1,256000.0,1,1,0,0,1
11,1,12,3,32,0,777000.0,1,1,0,0,2
6,1,12,1,55,1,335000.0,1,1,0,0,1
10,1,14,3,74,1,9590000.0,1,1,0,1,3
6,1,23,1,26,0,79000.0,1,1,0,0,1
6,0,12,2,88,1,58200.0,1,1,0,0,1
13,1,14,5,56,1,554000.0,1,1,0,0,3
6,1,16,2,78,1,64000.0,1,1,0,0,1
9,1,7,3,100,1,435000.0,1,1,0,0,1
6,1,4,4,78,1,70700.0,1,1,0,0,1
6,1,10,3,56,0,92200.0,1,1,0,0,1
4,0,13,5,59,0,2820000.0,1,1,0,0,1
6,1,10,0,18,1,25300.0,1,1,0,0,1
4,0,15,0,47,1,32500000.0,1,1,0,0,2
6,0,11,3,55,1,25100.0,1,1,0,0,1
6,1,18,6,46,0,207000.0,1,1,0,0,1
6,1,23,6,73,1,65100.0,1,1,0,0,3
10,1,20,4,34,1,11300.0,1,1,0,1,1
6,0,17,6,50,1,152000.0,1,1,0,0,1
6,0,15,4,54,1,203000.0,1,1,0,0,1
6,1,8,5,56,1,57200.0,1,1,0,0,1
10,1,2,0,35,0,1730.0,1,0,0,0,1
6,0,9,6,50,1,56300.0,1,1,0,0,1
6,0,11,4,26,1,19000.0,1,0,0,0,1
13,0,16,2,99,1,20400.0,1,1,0,0,1
8,1,11,3,47,0,402000.0,1,1,0,0,1
4,1,4,1,22,1,1730000.0,1,1,0,1,2
8,1,9,6,42,1,78500000.0,1,1,0,1,1
4,1,11,4,31,0,374000.0,1,0,0,0,1
6,1,9,0,42,0,535000.0,1,1,0,0,1
6,1,11,0,59,1,90100.0,1,1,0,0,1
6,0,21,6,66,1,1700000.0,1,1,0,0,2
6,1,3,1,46,1,104000.0,1,1,0,0,1
5,1,11,0,57,1,17200.0,1,1,0,1,1
6,1,4,0,42,1,57900.0,1,1,0,0,1
6,1,10,6,36,1,162000.0,1,1,0,0,1
4,1,3,1,36,1,555000.0,1,1,0,1,1
6,1,11,2,53,1,81600.0,1,1,0,0,1
3,1,3,0,42,1,43600.0,1,1,0,1,1
5,1,10,1,36,1,50300.0,1,1,0,1,2
10,1,10,6,48,0,40600.0,1,1,0,0,1
6,0,10,0,69,0,13900.0,1,1,0,0,1
10,0,13,0,53,0,45100.0,1,1,0,1,1
6,1,11,6,24,1,144000.0,1,1,0,0,1
6,1,3,4,29,0,12200.0,1,1,0,0,1
6,0,18,1,45,1,8230.0,1,1,0,0,1
6,0,9,6,29,0,18700.0,1,1,0,0,1
8,0,16,1,47,1,452000.0,1,1,0,0,1
10,0,15,1,64,1,2900000.0,1,1,0,1,3
6,1,17,6,71,0,3790000.0,1,0,0,0,3
6,0,11,0,37,0,15200.0,1,1,0,0,1
6,1,9,2,13,0,179000.0,1,1,0,0,1
5,1,11,1,70,1,19300.0,1,1,0,0,1
10,1,10,3,26,0,1160000.0,1,1,0,0,1
6,1,6,2,95,1,40000.0,1,1,0,0,1
4,0,0,3,20,1,760000.0,1,0,0,0,1
6,0,10,6,31,1,1620000.0,1,1,0,0,3
10,1,9,3,100,1,902000.0,1,1,0,0,2
10,1,4,2,42,1,46700.0,1,1,0,1,1
6,1,10,3,58,0,207000.0,1,1,0,0,1
6,0,17,1,49,1,57400.0,1,1,0,0,1
6,1,10,2,35,1,10300.0,1,1,0,0,1
6,1,9,4,44,1,245000.0,1,1,0,0,1
6,1,3,3,32,1,365000.0,1,1,0,0,1
6,1,10,5,44,1,358000.0,1,1,0,0,1
6,1,8,5,53,1,45100.0,1,1,0,0,1
6,1,8,3,68,1,465000.0,1,1,0,0,1
6,0,18,4,58,1,112000.0,1,1,0,0,1
4,1,19,1,25,0,34200.0,1,1,0,0,1
2,1,11,0,16,1,370000.0,1,1,0,1,1
10,0,23,3,92,0,56700.0,1,1,0,0,1
6,1,6,0,83,1,188000.0,1,1,0,0,1
6,0,18,1,45,1,152000.0,1,1,0,0,1
6,1,11,3,28,1,64600.0,1,1,0,0,1
8,1,12,1,37,1,5310000.0,1,1,0,1,1
8,1,10,5,16,1,3780.0,1,1,0,0,1
6,0,10,3,77,1,64200.0,1,1,0,0,1
8,1,9,0,34,1,32900000.0,1,1,0,0,3
6,0,23,3,41,1,622000.0,1,1,0,0,1
6,0,10,3,85,1,18600.0,1,1,0,0,1
2,0,12,2,33,1,771000.0,1,1,0,0,1
5,1,11,3,43,1,232000.0,1,1,0,0,1
6,0,17,5,56,1,18700.0,1,1,0,0,1
4,1,19,3,3,0,358000.0,1,1,0,0,1
4,1,3,0,34,1,1370000.0,1,1,0,0,2
10,1,23,6,61,1,11800.0,1,1,0,0,1
3,1,12,6,78,1,276000.0,1,1,0,0,1
9,1,8,3,97,1,477000.0,1,1,0,0,1
10,1,4,4,52,1,1040.0,1,0,0,0,1
9,0,11,0,61,1,1280000.0,1,1,0,1,2
6,1,4,6,61,1,71500.0,1,1,0,0,1
14,0,12,0,57,1,1210000.0,1,1,0,0,1
6,1,3,5,87,0,132000.0,1,1,0,0,1
6,1,6,3,92,0,26000.0,1,1,0,0,1
6,1,17,4,47,1,57200.0,1,1,0,0,1
8,0,12,3,54,0,129000.0,1,1,0,0,1
8,0,10,4,78,1,1570000.0,1,1,0,0,1
8,1,9,3,25,1,44500.0,1,1,0,0,1
6,0,6,1,77,1,19600.0,1,1,0,0,1
6,1,4,6,31,1,60600.0,1,1,0,0,1
6,1,11,0,62,1,722000.0,1,1,0,0,1
6,1,4,1,37,0,498000.0,1,0,0,0,2
6,1,10,4,27,1,3480.0,1,1,0,0,1
6,0,18,0,62,1,152000.0,1,1,0,0,1
6,1,11,2,16,1,35800.0,1,1,0,0,1
10,1,8,6,43,0,1640000.0,1,1,0,1,1
10,1,1,6,14,0,13700.0,1,1,0,0,1
6,1,10,1,39,1,19700.0,1,1,0,0,1
6,0,2,5,52,1,51900.0,1,1,0,0,1
6,1,9,2,41,0,869000.0,1,0,0,1,1
6,0,7,4,89,1,19300.0,1,1,0,0,1
6,0,6,0,28,1,17400.0,1,0,0,0,1
9,1,9,2,41,0,636000.0,1,1,0,1,1
6,0,11,5,50,1,721000.0,1,1,0,0,1
8,1,10,6,19,1,13000.0,1,1,0,0,1
6,1,20,5,37,1,5000.0,1,1,0,0,1
6,1,10,3,96,1,10500.0,1,1,0,0,1
5,1,2,0,87,1,275000.0,1,1,0,0,2
8,1,11,2,36,1,1300000.0,1,1,0,0,1
9,1,8,4,33,1,494000.0,1,1,0,1,1
10,0,9,4,34,1,300000.0,1,1,0,1,1
10,1,12,6,32,1,247000.0,1,1,0,1,1
13,1,23,2,27,1,30500000.0,1,1,0,1,3
10,1,3,4,39,1,40700.0,1,1,0,1,1
6,1,9,3,68,1,342000.0,1,1,0,0,1
10,1,21,4,46,1,33700.0,1,1,0,1,1
6,1,4,3,32,1,292000.0,1,1,0,0,1
8,0,9,4,13,1,449000.0,1,1,0,0,1
8,1,16,6,6,1,86.0,1,1,0,0,1
6,0,4,5,17,0,5670.0,1,1,0,0,1
4,1,12,5,38,0,63100000.0,1,1,0,1,3
10,0,15,3,38,1,48500.0,1,1,0,1,3
10,1,6,1,83,1,263000.0,1,1,0,0,1
8,1,10,3,51,0,569000.0,1,1,0,0,1
8,1,9,2,50,1,6920000.0,1,1,0,0,2
6,1,8,2,40,1,22800.0,1,1,0,0,1
6,0,1,5,65,1,54400.0,1,1,0,0,1
8,1,3,0,65,1,12600.0,1,1,0,0,1
6,1,9,4,60,0,259000.0,1,1,0,0,1
6,1,10,4,76,1,126000.0,1,1,0,0,1
4,0,13,2,28,0,4700.0,1,1,0,0,1
6,0,8,2,39,0,37100000.0,1,1,0,1,3
6,1,17,2,23,0,27200.0,1,1,0,0,1
10,1,11,4,54,1,233000.0,1,1,0,1,1
5,1,1,3,42,1,631000.0,1,1,0,0,1
6,0,10,2,34,1,24200.0,1,1,0,0,1
10,1,4,5,32,1,244000.0,1,1,0,1,1
6,1,9,3,39,1,761000.0,1,1,0,0,1
4,1,12,2,10,0,1060000.0,1,1,0,1,2
10,1,14,4,25,1,2430000.0,1,1,0,0,1
4,1,4,1,79,0,23900.0,1,1,0,1,1
6,1,10,5,41,0,187000.0,1,1,0,0,1
11,1,12,3,35,0,781000.0,1,1,0,0,1
6,1,9,2,51,1,97100.0,1,1,0,0,1
8,0,13,5,41,1,443000.0,1,1,0,0,1
7,1,16,4,31,1,332000.0,1,1,0,0,1
6,1,8,0,18,1,45500.0,1,1,0,0,1
10,1,8,4,39,1,25200.0,1,1,0,1,1
6,0,5,2,92,1,18000.0,1,1,0,0,1
9,1,17,3,46,1,78300.0,1,1,0,0,1
4,1,4,6,40,1,1360000.0,1,1,0,1,1
6,1,12,5,29,1,1660000.0,1,1,0,0,3
8,1,10,3,15,1,98.0,1,1,0,0,1
10,1,6,2,66,1,11200.0,1,1,0,1,1
6,1,9,4,99,1,513000.0,1,1,0,0,1
8,1,3,2,69,1,843000.0,1,0,0,0,1
8,1,10,4,16,1,901.0,1,1,0,0,1
6,0,9,4,61,0,45300.0,1,1,0,0,1
6,1,11,1,49,1,558000.0,1,0,0,0,1
4,1,10,5,20,1,781000.0,1,1,0,1,1
10,1,2,0,72,1,54600.0,1,1,0,0,1
13,1,23,3,35,0,375000.0,1,1,0,1,3
6,0,10,2,70,1,46600.0,1,1,0,0,1
6,0,9,4,28,0,18600.0,1,1,0,0,1
6,1,12,4,32,1,3850000.0,1,1,0,0,3
6,0,9,5,48,0,18700.0,1,1,0,0,1
4,1,6,5,42,1,230000.0,1,1,0,0,1
10,1,9,6,26,0,16100.0,1,1,0,0,1
8,1,15,3,21,1,9150000.0,1,1,0,0,2
8,1,3,5,28,1,4170000.0,1,1,0,0,3
6,1,21,2,90,1,56100.0,1,1,0,0,1
6,1,15,2,93,1,8140.0,1,1,0,0,1
6,1,10,0,54,1,98600.0,1,1,0,0,1
10,1,13,2,88,0,96700.0,1,1,0,1,1
8,0,10,3,11,1,316.0,1,1,0,0,1
6,1,12,5,100,1,70000.0,1,1,0,0,1
6,0,4,0,77,0,72400.0,1,1,0,0,1
6,0,9,1,72,1,1000000.0,1,1,0,0,1
6,1,6,3,70,0,384000.0,1,1,0,0,1
6,1,4,4,88,1,195000.0,1,1,0,0,1
8,1,14,6,36,1,158000.0,1,1,0,0,1
6,1,10,0,46,1,18800.0,1,1,0,0,1
6,1,21,4,88,1,53600.0,1,1,0,0,1
2,1,13,4,38,1,40600.0,1,1,0,1,1
6,1,14,2,27,1,13300.0,1,1,0,1,1
6,1,9,2,23,1,11800.0,1,1,0,0,1
8,1,22,2,51,1,118000.0,1,1,0,0,1
9,1,10,0,31,1,2820000.0,1,1,0,1,3
6,1,10,4,61,1,342000.0,1,1,0,0,1
10,1,9,2,19,1,861000.0,1,1,0,1,1
6,0,23,1,59,0,56000.0,1,0,0,0,1
4,0,12,4,85,0,2230000.0,1,1,0,0,2
4,1,14,3,94,1,1130000.0,1,1,0,0,2
6,1,10,5,62,1,25900.0,1,1,0,0,1
6,1,9,0,24,0,81900.0,1,1,0,0,1
6,1,3,5,49,1,59900.0,1,1,0,0,1
3,1,0,0,78,1,975000.0,1,1,0,1,3
6,1,10,5,49,1,27300.0,1,1,0,0,1
10,1,11,4,32,0,510.0,1,0,0,0,1
9,1,16,1,37,1,1350000.0,1,1,0,0,1
13,1,6,6,43,1,13700000.0,1,1,0,0,3
8,1,2,2,22,1,1180000.0,1,1,0,0,1
6,1,19,2,70,0,208000.0,1,1,0,0,1
6,0,17,6,61,1,238000.0,1,1,0,0,3
6,1,9,5,30,1,125000.0,1,1,0,0,1
6,1,11,0,46,1,184000.0,1,1,0,0,1
8,0,15,0,14,1,6370000.0,1,1,0,0,1
10,1,10,4,31,1,116000.0,1,1,0,1,1
4,0,14,3,57,1,6480.0,1,0,0,0,1
6,0,10,5,69,1,34900.0,1,1,0,0,1
10,1,1,0,53,1,25500.0,1,1,0,0,1
6,0,13,2,33,1,1590000.0,1,1,0,0,3
4,1,16,1,76,1,163000.0,1,1,0,0,1
13,1,14,2,37,0,782000.0,1,1,0,0,2
6,1,10,6,44,1,25600.0,1,1,0,0,1
6,0,13,6,61,1,724.0,1,0,0,0,1
6,0,18,1,74,1,176000.0,1,1,0,0,1
8,1,10,0,8,1,3090.0,1,1,0,0,1
10,1,13,5,87,0,3400.0,1,1,0,0,1
6,1,10,2,30,1,90900.0,1,0,0,0,1
4,1,12,1,48,1,1100000.0,1,1,0,0,1
4,0,15,4,29,1,24400.0,1,1,0,0,1
10,1,10,2,43,1,376000.0,1,1,0,1,1
6,0,9,3,98,1,511000.0,1,1,0,0,1
6,1,14,0,29,1,53400.0,1,1,0,0,1
4,0,11,4,26,1,167000.0,1,1,0,0,1
8,1,13,6,2,1,357.0,1,1,0,0,1
8,1,12,4,44,1,78700000.0,1,1,0,0,1
6,0,6,4,30,1,4100000.0,1,1,0,0,2
4,0,11,1,25,1,163000.0,1,1,0,0,1
8,1,10,0,4,1,1200.0,1,1,0,0,1
10,0,10,0,50,1,11100.0,1,1,0,1,3
6,1,4,5,60,1,140000.0,1,1,0,0,1
8,1,13,4,33,1,11300000.0,1,1,0,0,3
6,1,12,3,74,1,20100.0,1,1,0,0,1
13,0,11,6,99,1,20300.0,1,1,0,0,1
6,1,10,4,85,1,64300.0,1,1,0,0,1
6,0,10,1,21,1,12400.0,1,1,0,0,1
8,0,9,0,43,1,6380000.0,1,1,0,0,1
10,1,3,4,46,1,130000.0,1,1,0,1,1
10,1,2,3,18,0,20300.0,1,1,0,0,1
10,1,20,5,37,0,11100.0,1,1,0,1,1
10,1,9,1,47,1,1300000.0,1,1,0,0,2
5,1,11,6,89,1,1980000.0,1,1,0,0,1
10,1,2,0,47,1,45300.0,1,1,0,1,2
6,0,10,1,63,1,64700.0,1,1,0,0,1
6,1,11,4,28,1,137000.0,1,0,0,0,1
4,1,10,1,31,1,1640000.0,1,1,0,0,1
8,1,9,0,38,0,6660000.0,1,0,0,0,2
8,0,9,2,74,1,18400000.0,1,1,0,0,1
4,0,16,6,78,1,187000.0,1,1,0,0,1
10,1,7,3,41,1,22400.0,1,1,0,0,1
6,1,10,5,50,1,115000.0,1,1,0,0,1
6,1,10,0,35,1,128000.0,1,1,0,0,1
6,1,16,4,55,1,1280000.0,1,1,0,0,1
6,0,16,1,45,0,5610.0,1,1,0,0,1
8,1,9,1,10,1,538.0,1,1,0,0,1
8,1,4,0,62,1,106000.0,1,0,0,0,1
4,1,10,2,56,1,164000.0,1,1,0,1,2
6,1,0,5,39,1,448000.0,1,1,0,0,1
6,1,16,3,57,1,969000.0,1,1,0,0,2
9,1,7,5,37,1,2800000.0,1,1,0,0,2
6,1,7,4,50,0,514000.0,1,1,0,0,1
6,1,3,6,64,0,1090000.0,1,0,0,0,1
6,1,18,4,29,1,558000.0,1,1,0,0,1
6,0,11,3,58,1,25300.0,1,1,0,0,1
6,1,9,1,50,1,522000.0,1,1,0,0,1
1,1,17,1,27,1,7720000.0,1,0,0,0,3
8,1,9,1,23,1,1590000.0,1,1,0,0,1
13,1,15,1,41,1,479000.0,1,1,0,0,2
6,1,5,1,68,0,14400.0,1,1,0,0,1
6,0,20,5,37,0,402000.0,1,1,0,0,1
6,1,8,5,54,1,130000.0,1,1,0,0,1
6,0,10,2,23,0,18500.0,1,1,0,0,1
6,1,9,0,73,1,1000000.0,1,1,0,0,1
6,1,10,0,11,1,27400.0,1,1,0,0,1
6,1,4,3,57,0,34200.0,1,1,0,0,1
6,1,5,1,51,1,57500.0,1,1,0,0,1
6,1,3,3,74,1,53600.0,1,1,0,0,1
6,1,9,5,87,1,1010000.0,1,1,0,0,1
10,1,10,3,37,0,136000.0,1,1,0,1,1
6,1,8,4,43,1,813000.0,1,1,0,0,1
7,0,14,1,60,0,156000.0,1,1,0,1,3
13,1,14,6,60,1,688000.0,1,1,0,0,1
6,0,4,3,54,1,53800.0,1,1,0,0,1
10,1,5,2,89,1,752000.0,1,1,0,0,1
10,1,9,3,66,0,57700.0,1,1,0,0,1
6,1,6,2,34,1,193000.0,1,1,0,0,1
8,1,9,2,11,1,1030.0,1,1,0,0,2
6,1,10,1,38,1,148000.0,1,1,0,0,1
6,1,12,2,65,1,1590000.0,1,1,0,0,1
6,0,13,4,91,1,118000.0,1,0,0,0,1
6,0,10,5,20,1,21600.0,1,1,0,0,1
4,1,9,4,97,1,6400000.0,1,1,0,0,1
14,1,13,3,58,1,384000.0,1,1,0,0,3
6,1,11,5,29,0,41000.0,1,1,0,0,1
6,1,15,5,59,1,6740000.0,1,0,0,0,3
6,1,9,0,58,0,507000.0,1,1,0,0,1
5,1,0,2,68,1,184000.0,1,1,0,0,2
10,1,8,5,45,1,20000.0,1,1,0,1,1
10,1,22,1,81,0,5230.0,1,1,0,0,1
6,1,8,3,68,1,10400.0,1,1,0,0,1
6,1,4,5,44,1,104000.0,1,1,0,0,1
13,1,3,5,23,1,409000.0,1,1,0,0,1
6,1,4,4,56,1,71000.0,1,1,0,0,1
6,1,8,2,83,0,132000.0,1,1,0,0,1
6,1,16,5,66,1,93900.0,1,1,0,0,1
10,0,23,5,31,0,108000.0,1,1,0,0,1
6,0,11,2,62,1,203000.0,1,1,0,0,1
6,0,11,6,42,1,55300.0,1,1,0,0,1
4,1,11,4,6,1,1150000.0,1,1,0,0,1
6,1,14,6,37,1,55100.0,1,1,0,0,1
6,1,15,3,56,1,82000.0,1,1,0,0,1
8,1,19,1,45,1,499.0,1,1,0,0,1
10,0,4,2,27,0,185000.0,1,0,0,0,1
6,1,10,5,44,1,80500.0,1,1,0,0,1
6,0,11,4,47,1,37200000.0,1,1,0,0,3
4,1,12,3,12,0,1040000.0,1,1,0,1,1
9,1,2,5,29,1,2840000.0,1,1,0,1,2
6,1,1,6,27,1,22600.0,1,1,0,0,1
8,1,14,2,66,0,213000.0,1,1,0,0,1
6,1,2,3,88,1,423000.0,1,1,0,0,1
13,0,14,1,25,0,1160000.0,1,1,0,0,1
4,1,9,2,47,1,503000.0,1,1,0,1,1
5,1,10,0,60,1,175000.0,1,1,0,0,2
10,0,22,6,48,0,16000.0,1,1,0,0,1
6,1,4,4,44,1,128000.0,1,1,0,0,1
6,1,7,1,34,1,8360.0,1,1,0,0,1
6,1,19,3,66,1,142000.0,1,1,0,0,1
8,1,9,0,14,1,4370.0,1,1,0,0,1
6,1,9,6,20,1,45300.0,1,1,0,0,1
6,0,12,4,43,0,382000.0,1,1,0,0,1
10,0,16,0,96,1,36300.0,1,1,0,1,2
8,1,4,4,91,1,3820000.0,1,1,0,0,1
4,0,15,3,28,0,2830000.0,1,1,0,0,2
6,0,8,6,37,1,5740000.0,1,1,0,0,2
8,0,16,1,3,1,199.0,1,1,0,0,1
6,1,11,4,47,1,31000.0,1,1,0,0,1
5,1,13,5,41,1,83100.0,1,1,0,0,1
6,0,2,0,55,1,117000.0,1,0,0,0,1
6,1,13,0,28,1,81500.0,1,1,0,0,1
6,1,11,2,52,0,257000.0,1,1,0,0,1
6,1,20,2,75,1,350000.0,1,1,0,0,1
6,1,11,3,71,1,88800.0,1,1,0,0,1
9,0,12,2,73,0,824000.0,1,1,0,0,1
5,0,12,2,89,1,98000.0,1,1,0,0,1
8,1,15,3,2,1,424.0,1,1,0,0,1
6,0,16,1,54,1,2740000.0,1,1,0,0,2
9,1,15,6,89,1,441000.0,1,1,0,0,1
10,1,9,5,29,0,37300.0,1,1,0,0,1
6,1,20,6,75,1,358000.0,1,1,0,0,1
6,1,10,2,56,0,517000.0,1,1,0,0,1
6,1,14,2,26,1,36000.0,1,1,0,0,1
6,0,14,5,62,1,51900.0,1,1,0,0,1
6,0,8,6,55,0,32000.0,1,1,0,0,1
6,1,10,2,40,1,777000.0,1,1,0,0,1
6,1,11,3,51,0,531000.0,1,1,0,0,1
6,1,3,5,94,1,78200.0,1,1,0,0,1
5,1,11,3,82,1,294000.0,1,1,0,0,1
6,1,10,4,50,1,632000.0,1,1,0,0,1
4,0,10,6,37,1,1050000.0,1,1,0,1,2
6,0,6,5,99,1,49500.0,1,1,0,0,1
8,1,9,4,14,1,38.0,1,1,0,0,1
6,1,9,1,29,1,119000.0,1,1,0,0,1
10,1,10,3,47,0,41900.0,1,1,0,0,1
8,1,11,1,95,1,368000.0,1,1,0,0,1
6,1,9,3,83,1,512000.0,1,1,0,0,1
6,1,9,0,32,1,493000.0,1,0,0,0,1
10,1,9,5,45,1,2180000.0,1,1,0,1,1
4,0,12,1,54,0,4820000.0,1,1,0,1,3
6,1,10,1,47,1,47300.0,1,0,0,0,1
6,1,9,2,12,0,178000.0,1,1,0,0,1
8,1,9,4,47,1,1510000.0,1,1,0,0,1
6,1,5,5,89,1,94700.0,1,1,0,0,1
8,1,13,4,83,0,11500000.0,1,1,0,0,2
13,1,13,2,59,0,95700.0,1,1,0,0,2
6,0,18,1,36,1,60500.0,1,1,0,0,1
6,0,21,0,93,1,18400.0,1,1,0,0,1
6,0,8,1,72,1,3180.0,1,1,0,0,1
6,1,13,6,53,1,261000.0,1,0,0,0,2
10,0,10,4,58,1,69600.0,1,1,0,0,1
6,1,6,5,57,0,17700.0,1,1,0,0,1
6,1,14,3,19,0,45900.0,1,1,0,0,1
4,0,16,3,29,1,24400.0,1,1,0,0,1
6,1,13,3,45,0,1650.0,1,0,0,0,1
6,0,21,1,61,1,350000.0,1,1,0,0,1
6,1,17,3,100,1,91500.0,1,1,0,0,1
9,1,16,6,51,1,2810000.0,1,1,0,0,3
6,1,16,3,64,1,85700.0,1,1,0,0,1
6,0,17,4,17,0,305000.0,1,1,0,0,1
1,1,1,3,83,1,3620000.0,1,1,0,1,1
9,1,5,3,25,1,746000.0,1,1,0,1,1
6,1,14,3,67,0,85800.0,1,1,0,0,1
6,1,2,1,30,1,219000.0,1,0,0,0,1
6,1,13,4,52,0,26900.0,1,1,0,0,1
6,1,9,2,53,1,522000.0,1,1,0,0,1
10,1,12,4,45,1,64900.0,1,1,0,1,1
6,1,3,5,43,1,609000.0,1,1,0,0,1
4,0,15,0,10,0,1110000.0,1,1,0,0,1
